run,algo_name,sample_cost_fixed,label_cost_fixed,eps,thresh,tau_prime,f_0,policy,sample_cost,label_cost,eo_diff_est,eo_diff_true,num_samples,true_fair,pred_fair
2,exp,0.5,1,0.1,0.0,97.29030020420045,LR,full_data,24.0,34,12.425142861841817,0.23332227016262863,2282,0,0
2,exp,0.5,0.25,0.05,0.0,97.29030020420045,LR,full_data,22.0,7.25,11.993329808509612,0.23332227016262863,2322,0,0
2,exp,0,1,0.05,0.0,97.29030020420045,LR,full_data,0,34,12.161158894086618,0.23332227016262863,2272,0,0
2,exp,0.5,1,0.05,0.0,97.29030020420045,LR,full_data,19.0,22,12.43861793659874,0.23332227016262863,2299,0,0
2,exp,0.5,0.25,0.01,0.0,97.29030020420045,LR,full_data,22.0,7.0,11.424968733778098,0.23332227016262863,2286,0,0
2,exp,0,1,0.01,0.0,97.29030020420045,LR,full_data,0,31,12.47588921454651,0.23332227016262863,2277,0,0
2,exp,0.5,1,0.01,0.0,97.29030020420045,LR,full_data,27.0,34,12.97309369221626,0.23332227016262863,2284,0,0
3,exp,0.5,0.25,0.3,0.5,97.29030020420045,LR,full_data,27.0,10.0,0.8023668034771678,0.1983300690650449,397,1,0
3,exp,0,1,0.3,0.5,97.29030020420045,LR,full_data,0,28,0.7755536146133357,0.1983300690650449,400,1,0
3,exp,0.5,1,0.3,0.5,97.29030020420045,LR,full_data,21.0,31,0.746214128935922,0.1983300690650449,405,1,0
3,exp,0.5,0.25,0.2,0.4,97.29030020420045,LR,full_data,26.5,10.75,0.8202465675681393,0.1983300690650449,904,1,0
3,exp,0,1,0.2,0.4,97.29030020420045,LR,full_data,0,26,0.8072108844653918,0.1983300690650449,900,1,0
3,exp,0.5,1,0.2,0.4,97.29030020420045,LR,full_data,22.0,33,0.688892307908644,0.1983300690650449,903,1,0
3,exp,0.5,0.25,0.1,0.0,97.29030020420045,LR,full_data,23.0,9.25,0.6642060272236439,0.1983300690650449,2289,0,0
3,exp,0,1,0.1,0.0,97.29030020420045,LR,full_data,0,24,0.7218709969271481,0.1983300690650449,2293,0,0
3,exp,0.5,1,0.1,0.0,97.29030020420045,LR,full_data,20.5,31,0.7630384550158849,0.1983300690650449,2273,0,0
3,exp,0.5,0.25,0.05,0.0,97.29030020420045,LR,full_data,22.5,8.0,0.7403189465497901,0.1983300690650449,2263,0,0
3,exp,0,1,0.05,0.0,97.29030020420045,LR,full_data,0,29,0.789272075281048,0.1983300690650449,2269,0,0
3,exp,0.5,1,0.05,0.0,97.29030020420045,LR,full_data,23.0,32,0.804275685997967,0.1983300690650449,2279,0,0
3,exp,0.5,0.25,0.01,0.0,97.29030020420045,LR,full_data,22.0,6.0,0.7767073064263721,0.1983300690650449,2282,0,0
3,exp,0,1,0.01,0.0,97.29030020420045,LR,full_data,0,35,0.7152992830248386,0.1983300690650449,2262,0,0
3,exp,0.5,1,0.01,0.0,97.29030020420045,LR,full_data,24.5,36,0.7488658686125524,0.1983300690650449,2292,0,0
4,exp,0.5,0.25,0.3,0.5,97.29030020420045,LR,full_data,23.5,8.0,0.7568489922059658,0.2103883495145632,391,1,0
4,exp,0,1,0.3,0.5,97.29030020420045,LR,full_data,0,29,0.7583945798615608,0.2103883495145632,399,1,0
4,exp,0.5,1,0.3,0.5,97.29030020420045,LR,full_data,17.0,23,0.7784186958308026,0.2103883495145632,398,1,0
4,exp,0.5,0.25,0.2,0.4,97.29030020420045,LR,full_data,28.0,9.0,0.7445431599812025,0.2103883495145632,905,1,0
4,exp,0,1,0.2,0.4,97.29030020420045,LR,full_data,0,23,0.8455071365516871,0.2103883495145632,890,1,0
4,exp,0.5,1,0.2,0.4,97.29030020420045,LR,full_data,23.5,33,0.9362458594515939,0.2103883495145632,877,1,0
4,exp,0.5,0.25,0.1,0.0,97.29030020420045,LR,full_data,22.5,8.75,0.7410825410402255,0.2103883495145632,2269,0,0
4,exp,0,1,0.1,0.0,97.29030020420045,LR,full_data,0,37,1.0703616076337785,0.2103883495145632,2273,0,0
4,exp,0.5,1,0.1,0.0,97.29030020420045,LR,full_data,27.5,37,1.0763821516131022,0.2103883495145632,2274,0,0
4,exp,0.5,0.25,0.05,0.0,97.29030020420045,LR,full_data,21.5,6.5,0.7614885148512971,0.2103883495145632,2270,0,0
4,exp,0,1,0.05,0.0,97.29030020420045,LR,full_data,0,26,0.907620511726128,0.2103883495145632,2275,0,0
4,exp,0.5,1,0.05,0.0,97.29030020420045,LR,full_data,18.5,27,0.9458386055582857,0.2103883495145632,2301,0,0
4,exp,0.5,0.25,0.01,0.0,97.29030020420045,LR,full_data,27.0,9.25,0.8408562768350256,0.2103883495145632,2256,0,0
4,exp,0,1,0.01,0.0,97.29030020420045,LR,full_data,0,31,1.0239253149544993,0.2103883495145632,2287,0,0
4,exp,0.5,1,0.01,0.0,97.29030020420045,LR,full_data,25.5,37,0.7011617203750122,0.2103883495145632,2297,0,0
5,exp,0.5,0.25,0.3,0.5,97.29030020420045,LR,full_data,26.0,8.5,0.6240724412093362,0.23050592753381205,392,1,1
5,exp,0,1,0.3,0.5,97.29030020420045,LR,full_data,0,32,0.412729939795912,0.23050592753381205,387,1,1
5,exp,0.5,1,0.3,0.5,97.29030020420045,LR,full_data,17.0,28,0.398505392856786,0.23050592753381205,376,1,1
5,exp,0.5,0.25,0.2,0.4,97.29030020420045,LR,full_data,18.5,6.5,0.4425900402567875,0.23050592753381205,872,1,1
5,exp,0,1,0.2,0.4,97.29030020420045,LR,full_data,0,38,0.44608914378765796,0.23050592753381205,874,1,1
5,exp,0.5,1,0.2,0.4,97.29030020420045,LR,full_data,18.0,25,0.48828628827109866,0.23050592753381205,895,1,1
5,exp,0.5,0.25,0.1,0.0,97.29030020420045,LR,full_data,27.0,9.0,0.46524297464658115,0.23050592753381205,2252,0,0
5,exp,0,1,0.1,0.0,97.29030020420045,LR,full_data,0,37,0.32335676069902675,0.23050592753381205,2256,0,0
5,exp,0.5,1,0.1,0.0,97.29030020420045,LR,full_data,18.5,25,0.3751749127179147,0.23050592753381205,2278,0,0
5,exp,0.5,0.25,0.05,0.0,97.29030020420045,LR,full_data,28.0,10.75,0.32023463013086506,0.23050592753381205,2252,0,0
5,exp,0,1,0.05,0.0,97.29030020420045,LR,full_data,0,34,0.615343693980761,0.23050592753381205,2236,0,0
5,exp,0.5,1,0.05,0.0,97.29030020420045,LR,full_data,22.5,28,0.4463449074106317,0.23050592753381205,2286,0,0
5,exp,0.5,0.25,0.01,0.0,97.29030020420045,LR,full_data,23.0,6.5,0.5194629819186237,0.23050592753381205,2306,0,0
5,exp,0,1,0.01,0.0,97.29030020420045,LR,full_data,0,33,0.3191128769009629,0.23050592753381205,2270,0,0
5,exp,0.5,1,0.01,0.0,97.29030020420045,LR,full_data,25.0,36,0.4675080425101036,0.23050592753381205,2315,0,0
