run,algo_name,sample_cost_fixed,label_cost_fixed,eps,thresh,tau_prime,f_0,policy,sample_cost,label_cost,eo_diff_est,eo_diff_true,num_samples,true_fair,pred_fair
1,exp,0.5,0.25,0.3,0.5,97.29030020420045,LR,full_data,37.0,9.75,0.16199404076985946,0.42884990253411315,382,1,1
1,exp,0,1,0.3,0.5,97.29030020420045,LR,full_data,0,62,0.19045847601240096,0.42884990253411315,396,1,1
1,exp,0.5,1,0.3,0.5,97.29030020420045,LR,full_data,37.5,39,0.17694862974531445,0.42884990253411315,393,1,1
1,exp,0.5,0.25,0.2,0.4,97.29030020420045,LR,full_data,36.5,10.5,0.17320454626821535,0.42884990253411315,893,1,1
1,exp,0,1,0.2,0.4,97.29030020420045,LR,full_data,0,46,0.1585570337953759,0.42884990253411315,869,1,1
1,exp,0.5,1,0.2,0.4,97.29030020420045,LR,full_data,43.5,45,0.18239939070833522,0.42884990253411315,865,1,1
1,exp,0.5,0.25,0.1,0.0,97.29030020420045,LR,full_data,40.0,10.5,0.16373852122245114,0.42884990253411315,2251,0,0
1,exp,0,1,0.1,0.0,97.29030020420045,LR,full_data,0,47,0.24569836343740414,0.42884990253411315,2261,0,0
1,exp,0.5,1,0.1,0.0,97.29030020420045,LR,full_data,42.0,47,0.3882524130659599,0.42884990253411315,2253,0,0
1,exp,0.5,0.25,0.05,0.0,97.29030020420045,LR,full_data,36.5,10.75,0.17667477647301244,0.42884990253411315,2278,0,0
1,exp,0,1,0.05,0.0,97.29030020420045,LR,full_data,0,47,0.1606135148922685,0.42884990253411315,2266,0,0
1,exp,0.5,1,0.05,0.0,97.29030020420045,LR,full_data,43.0,52,0.1999256855265824,0.42884990253411315,2258,0,0
1,exp,0.5,0.25,0.01,0.0,97.29030020420045,LR,full_data,40.0,10.25,0.34762136051868275,0.42884990253411315,2240,0,0
1,exp,0,1,0.01,0.0,97.29030020420045,LR,full_data,0,43,0.1457521425492727,0.42884990253411315,2264,0,0
1,exp,0.5,1,0.01,0.0,97.29030020420045,LR,full_data,44.0,44,0.1742122886641464,0.42884990253411315,2241,0,0
2,exp,0.5,0.25,0.3,0.5,97.29030020420045,LR,full_data,37.0,10.75,0.14645338103570538,0.2831858407079646,395,1,1
2,exp,0,1,0.3,0.5,97.29030020420045,LR,full_data,0,43,0.15584248379981946,0.2831858407079646,385,1,1
2,exp,0.5,1,0.3,0.5,97.29030020420045,LR,full_data,48.0,43,0.13972708705605352,0.2831858407079646,381,1,1
2,exp,0.5,0.25,0.2,0.4,97.29030020420045,LR,full_data,45.0,11.5,0.1620563646966452,0.2831858407079646,869,1,1
2,exp,0,1,0.2,0.4,97.29030020420045,LR,full_data,0,52,0.14156478390353117,0.2831858407079646,876,1,1
2,exp,0.5,1,0.2,0.4,97.29030020420045,LR,full_data,45.0,57,0.1720494959797486,0.2831858407079646,888,1,1
2,exp,0.5,0.25,0.1,0.0,97.29030020420045,LR,full_data,41.0,10.5,0.15238197757788996,0.2831858407079646,2249,0,0
2,exp,0,1,0.1,0.0,97.29030020420045,LR,full_data,0,53,0.15386837526020825,0.2831858407079646,2273,0,0
2,exp,0.5,1,0.1,0.0,97.29030020420045,LR,full_data,40.5,45,0.14391277979267136,0.2831858407079646,2242,0,0
2,exp,0.5,0.25,0.05,0.0,97.29030020420045,LR,full_data,37.5,9.25,0.1748541085402585,0.2831858407079646,2281,0,0
2,exp,0,1,0.05,0.0,97.29030020420045,LR,full_data,0,56,0.18437644200410147,0.2831858407079646,2261,0,0
2,exp,0.5,1,0.05,0.0,97.29030020420045,LR,full_data,40.5,50,0.15405089860594656,0.2831858407079646,2265,0,0
2,exp,0.5,0.25,0.01,0.0,97.29030020420045,LR,full_data,29.5,9.0,0.1894682699402579,0.2831858407079646,2209,0,0
2,exp,0,1,0.01,0.0,97.29030020420045,LR,full_data,0,48,0.20674612608075932,0.2831858407079646,2245,0,0
2,exp,0.5,1,0.01,0.0,97.29030020420045,LR,full_data,41.0,46,0.14188146735608986,0.2831858407079646,2220,0,0
3,exp,0.5,0.25,0.3,0.5,97.29030020420045,LR,full_data,42.5,12.0,0.16138193699712933,0.3867547018807523,390,1,1
3,exp,0,1,0.3,0.5,97.29030020420045,LR,full_data,0,28,0.179681481998121,0.3867547018807523,386,1,1
3,exp,0.5,1,0.3,0.5,97.29030020420045,LR,full_data,42.0,47,0.1497936363540766,0.3867547018807523,395,1,1
3,exp,0.5,0.25,0.2,0.4,97.29030020420045,LR,full_data,40.0,10.5,0.13738073010780244,0.3867547018807523,879,1,1
3,exp,0,1,0.2,0.4,97.29030020420045,LR,full_data,0,65,0.1459723895031675,0.3867547018807523,873,1,1
3,exp,0.5,1,0.2,0.4,97.29030020420045,LR,full_data,47.5,43,0.1453104967019353,0.3867547018807523,872,1,1
3,exp,0.5,0.25,0.1,0.0,97.29030020420045,LR,full_data,40.0,11.25,0.1717115140324057,0.3867547018807523,2239,0,0
3,exp,0,1,0.1,0.0,97.29030020420045,LR,full_data,0,48,0.14410058243225343,0.3867547018807523,2241,0,0
3,exp,0.5,1,0.1,0.0,97.29030020420045,LR,full_data,43.0,54,0.16154392230839087,0.3867547018807523,2207,0,0
3,exp,0.5,0.25,0.05,0.0,97.29030020420045,LR,full_data,46.0,12.75,0.17034941574454865,0.3867547018807523,2264,0,0
3,exp,0,1,0.05,0.0,97.29030020420045,LR,full_data,0,39,0.1382033284918297,0.3867547018807523,2269,0,0
3,exp,0.5,1,0.05,0.0,97.29030020420045,LR,full_data,39.0,45,0.15730443906078406,0.3867547018807523,2251,0,0
3,exp,0.5,0.25,0.01,0.0,97.29030020420045,LR,full_data,41.0,12.75,0.14689485208414665,0.3867547018807523,2271,0,0
3,exp,0,1,0.01,0.0,97.29030020420045,LR,full_data,0,50,0.14486117096310036,0.3867547018807523,2259,0,0
3,exp,0.5,1,0.01,0.0,97.29030020420045,LR,full_data,43.0,51,0.15194442713937883,0.3867547018807523,2239,0,0
4,exp,0.5,0.25,0.3,0.5,97.29030020420045,LR,full_data,36.5,9.25,0.38940312326945103,0.31038647342995174,389,1,1
4,exp,0,1,0.3,0.5,97.29030020420045,LR,full_data,0,45,0.3882005956734646,0.31038647342995174,392,1,1
4,exp,0.5,1,0.3,0.5,97.29030020420045,LR,full_data,44.5,52,0.4062103809520265,0.31038647342995174,390,1,1
4,exp,0.5,0.25,0.2,0.4,97.29030020420045,LR,full_data,46.0,15.0,0.3730150104483156,0.31038647342995174,881,1,1
4,exp,0,1,0.2,0.4,97.29030020420045,LR,full_data,0,57,0.380924297823043,0.31038647342995174,869,1,1
4,exp,0.5,1,0.2,0.4,97.29030020420045,LR,full_data,38.5,45,0.24151722843192042,0.31038647342995174,867,1,1
4,exp,0.5,0.25,0.1,0.0,97.29030020420045,LR,full_data,54.5,13.0,0.44113329416718905,0.31038647342995174,2249,0,0
4,exp,0,1,0.1,0.0,97.29030020420045,LR,full_data,0,44,0.25748680559658366,0.31038647342995174,2245,0,0
4,exp,0.5,1,0.1,0.0,97.29030020420045,LR,full_data,38.5,47,0.28268804010528126,0.31038647342995174,2253,0,0
4,exp,0.5,0.25,0.05,0.0,97.29030020420045,LR,full_data,44.5,11.75,0.36911881291676746,0.31038647342995174,2218,0,0
4,exp,0,1,0.05,0.0,97.29030020420045,LR,full_data,0,55,0.414186425185496,0.31038647342995174,2251,0,0
4,exp,0.5,1,0.05,0.0,97.29030020420045,LR,full_data,42.5,56,0.32628909785623017,0.31038647342995174,2250,0,0
4,exp,0.5,0.25,0.01,0.0,97.29030020420045,LR,full_data,48.5,12.75,0.28849917933523567,0.31038647342995174,2292,0,0
4,exp,0,1,0.01,0.0,97.29030020420045,LR,full_data,0,41,0.3570069430648833,0.31038647342995174,2207,0,0
4,exp,0.5,1,0.01,0.0,97.29030020420045,LR,full_data,43.0,45,0.34823988478938595,0.31038647342995174,2259,0,0
5,exp,0.5,0.25,0.3,0.5,97.29030020420045,LR,full_data,42.0,12.25,0.45639948786035406,0.379993837937763,401,1,1
5,exp,0,1,0.3,0.5,97.29030020420045,LR,full_data,0,47,0.4586897464638021,0.379993837937763,387,1,1
5,exp,0.5,1,0.3,0.5,97.29030020420045,LR,full_data,39.0,38,0.34726857715839965,0.379993837937763,400,1,1
