run,algo_name,sample_cost_fixed,label_cost_fixed,eps,thresh,tau_prime,f_0,policy,sample_cost,label_cost,eo_diff_est,eo_diff_true,num_samples,true_fair,pred_fair
3,exp,0.5,0.25,0.1,0.0,97.29030020420045,LR,full_data,32.0,8.5,0.25389288920607744,0.0724224225518153,2254,1,0
3,exp,0,1,0.1,0.0,97.29030020420045,LR,full_data,0,40,0.12462118049455392,0.0724224225518153,2283,1,0
3,exp,0.5,1,0.1,0.0,97.29030020420045,LR,full_data,35.5,39,0.07077898204246472,0.0724224225518153,2274,1,0
3,exp,0.5,0.25,0.05,0.0,97.29030020420045,LR,full_data,25.0,6.25,0.20317816459710125,0.0724224225518153,2242,0,0
3,exp,0,1,0.05,0.0,97.29030020420045,LR,full_data,0,39,0.18498939354224872,0.0724224225518153,2270,0,0
3,exp,0.5,1,0.05,0.0,97.29030020420045,LR,full_data,31.0,40,0.11505141353540488,0.0724224225518153,2222,0,0
3,exp,0.5,0.25,0.01,0.0,97.29030020420045,LR,full_data,34.0,9.75,0.07521606675318826,0.0724224225518153,2268,0,0
3,exp,0,1,0.01,0.0,97.29030020420045,LR,full_data,0,27,0.03508149674292682,0.0724224225518153,2257,0,0
3,exp,0.5,1,0.01,0.0,97.29030020420045,LR,full_data,29.5,35,0.5108377553133713,0.0724224225518153,2267,0,0
4,exp,0.5,0.25,0.3,0.5,97.29030020420045,LR,full_data,37.5,12.0,0.7953685110989778,0.06264134492248163,380,1,0
4,exp,0,1,0.3,0.5,97.29030020420045,LR,full_data,0,38,0.8381363806655664,0.06264134492248163,398,1,0
4,exp,0.5,1,0.3,0.5,97.29030020420045,LR,full_data,30.5,36,0.7959103891226604,0.06264134492248163,377,1,0
4,exp,0.5,0.25,0.2,0.4,97.29030020420045,LR,full_data,22.0,6.25,0.9988811687673741,0.06264134492248163,886,1,0
4,exp,0,1,0.2,0.4,97.29030020420045,LR,full_data,0,40,0.5541014126819602,0.06264134492248163,896,1,0
4,exp,0.5,1,0.2,0.4,97.29030020420045,LR,full_data,32.0,36,1.1864246562815057,0.06264134492248163,876,1,0
4,exp,0.5,0.25,0.1,0.0,97.29030020420045,LR,full_data,36.0,8.75,1.0320113840614953,0.06264134492248163,2254,1,0
4,exp,0,1,0.1,0.0,97.29030020420045,LR,full_data,0,35,0.8166973700815663,0.06264134492248163,2261,1,0
4,exp,0.5,1,0.1,0.0,97.29030020420045,LR,full_data,34.5,41,0.6896598199721096,0.06264134492248163,2249,1,0
4,exp,0.5,0.25,0.05,0.0,97.29030020420045,LR,full_data,29.0,8.75,0.72174788432268,0.06264134492248163,2239,0,0
4,exp,0,1,0.05,0.0,97.29030020420045,LR,full_data,0,37,0.9115431913687769,0.06264134492248163,2286,0,0
4,exp,0.5,1,0.05,0.0,97.29030020420045,LR,full_data,32.0,36,0.967595263354543,0.06264134492248163,2255,0,0
4,exp,0.5,0.25,0.01,0.0,97.29030020420045,LR,full_data,28.0,7.75,0.8171743425135971,0.06264134492248163,2236,0,0
4,exp,0,1,0.01,0.0,97.29030020420045,LR,full_data,0,40,1.0319187552286713,0.06264134492248163,2273,0,0
4,exp,0.5,1,0.01,0.0,97.29030020420045,LR,full_data,24.0,30,0.7576081369669498,0.06264134492248163,2238,0,0
5,exp,0.5,0.25,0.3,0.5,97.29030020420045,LR,full_data,32.0,9.0,0.38401622388912915,0.11355222478769611,393,1,1
5,exp,0,1,0.3,0.5,97.29030020420045,LR,full_data,0,37,0.4009791917805594,0.11355222478769611,391,1,1
5,exp,0.5,1,0.3,0.5,97.29030020420045,LR,full_data,37.5,38,0.37681938110896596,0.11355222478769611,394,1,1
5,exp,0.5,0.25,0.2,0.4,97.29030020420045,LR,full_data,23.5,6.5,0.41732245301722615,0.11355222478769611,869,1,1
5,exp,0,1,0.2,0.4,97.29030020420045,LR,full_data,0,47,0.3719638265939127,0.11355222478769611,870,1,1
5,exp,0.5,1,0.2,0.4,97.29030020420045,LR,full_data,25.0,32,0.41964960114199834,0.11355222478769611,892,1,1
5,exp,0.5,0.25,0.1,0.0,97.29030020420045,LR,full_data,27.5,8.0,0.40242795917104435,0.11355222478769611,2273,0,0
5,exp,0,1,0.1,0.0,97.29030020420045,LR,full_data,0,35,0.39111609639419664,0.11355222478769611,2244,0,0
5,exp,0.5,1,0.1,0.0,97.29030020420045,LR,full_data,32.5,39,0.38295329546818824,0.11355222478769611,2227,0,0
5,exp,0.5,0.25,0.05,0.0,97.29030020420045,LR,full_data,32.5,9.0,0.40071870710607027,0.11355222478769611,2232,0,0
5,exp,0,1,0.05,0.0,97.29030020420045,LR,full_data,0,35,0.38985107255714124,0.11355222478769611,2233,0,0
5,exp,0.5,1,0.05,0.0,97.29030020420045,LR,full_data,33.0,38,0.4524102779428746,0.11355222478769611,2242,0,0
5,exp,0.5,0.25,0.01,0.0,97.29030020420045,LR,full_data,27.5,6.75,0.3836930071937015,0.11355222478769611,2231,0,0
5,exp,0,1,0.01,0.0,97.29030020420045,LR,full_data,0,20,0.4044409968182089,0.11355222478769611,2242,0,0
5,exp,0.5,1,0.01,0.0,97.29030020420045,LR,full_data,36.5,50,0.39914471724130196,0.11355222478769611,2254,0,0
