run,algo_name,sample_cost_fixed,label_cost_fixed,eps,thresh,tau_prime,f_0,policy,sample_cost,label_cost,eo_diff_est,eo_diff_true,num_samples,true_fair,pred_fair
3,two,0.5,1,0.05,0.0,97.29030020420045,LR,full_data,2077.5,17048,0.3503002575930556,0.3773503397606698,17434,0,0
3,two,0.5,0.25,0.01,0.0,97.29030020420045,LR,full_data,2096.5,4650.25,0.370674227637941,0.3773503397606698,18985,0,0
3,two,0,1,0.01,0.0,97.29030020420045,LR,full_data,0,18931,0.3759439269579893,0.3773503397606698,19322,0,0
3,two,0.5,1,0.01,0.0,97.29030020420045,LR,full_data,2062.0,17867,0.3736844239350146,0.3773503397606698,18331,0,0
4,two,0.5,0.25,0.3,0.5,97.29030020420045,LR,full_data,2065.5,791.75,0.3829415193180552,0.39615640173779715,3236,1,1
4,two,0,1,0.3,0.5,97.29030020420045,LR,full_data,0,3284,0.3796961914002148,0.39615640173779715,3361,1,1
4,two,0.5,1,0.3,0.5,97.29030020420045,LR,full_data,2114.0,3085,0.3446462341147912,0.39615640173779715,3151,1,1
4,two,0.5,0.25,0.2,0.4,97.29030020420045,LR,full_data,2088.5,1847.5,0.36571067468919866,0.39615640173779715,7546,1,1
4,two,0,1,0.2,0.4,97.29030020420045,LR,full_data,0,7306,0.3732506803428842,0.39615640173779715,7462,1,1
4,two,0.5,1,0.2,0.4,97.29030020420045,LR,full_data,2085.5,7400,0.3651959690380595,0.39615640173779715,7546,1,1
4,two,0.5,0.25,0.1,0.0,97.29030020420045,LR,full_data,2082.5,4361.25,0.3621582881829677,0.39615640173779715,17850,0,0
4,two,0,1,0.1,0.0,97.29030020420045,LR,full_data,0,17868,0.3615166211791981,0.39615640173779715,18309,0,0
4,two,0.5,1,0.1,0.0,97.29030020420045,LR,full_data,2102.5,18400,0.36941692869369724,0.39615640173779715,18818,0,0
4,two,0.5,0.25,0.05,0.0,97.29030020420045,LR,full_data,2090.0,4574.5,0.36536662320181545,0.39615640173779715,18694,0,0
4,two,0,1,0.05,0.0,97.29030020420045,LR,full_data,0,17981,0.36130971825008296,0.39615640173779715,18359,0,0
4,two,0.5,1,0.05,0.0,97.29030020420045,LR,full_data,2094.0,18202,0.3572726116779024,0.39615640173779715,18608,0,0
4,two,0.5,0.25,0.01,0.0,97.29030020420045,LR,full_data,2107.5,4535.75,0.36443110045399985,0.39615640173779715,18534,0,0
4,two,0,1,0.01,0.0,97.29030020420045,LR,full_data,0,18350,0.34774115889614066,0.39615640173779715,18766,0,0
4,two,0.5,1,0.01,0.0,97.29030020420045,LR,full_data,2080.5,17871,0.36263264901672615,0.39615640173779715,18249,0,0
5,two,0.5,0.25,0.3,0.5,97.29030020420045,LR,full_data,2054.5,763.75,0.39030406333556794,0.3496283711421923,3120,1,1
5,two,0,1,0.3,0.5,97.29030020420045,LR,full_data,0,3047,0.3458660834853605,0.3496283711421923,3113,1,1
5,two,0.5,1,0.3,0.5,97.29030020420045,LR,full_data,2075.5,3237,0.3630070018325504,0.3496283711421923,3308,1,1
