run,algo_name,sample_cost_fixed,label_cost_fixed,eps,thresh,tau_prime,f_0,policy,sample_cost,label_cost,eo_diff_est,eo_diff_true,num_samples,true_fair,pred_fair
1,two,0.5,0.25,0.3,0.5,97.29030020420045,LR,full_data,0,3.0,0.17326147838553535,0.1920974706166269,393,1,1
1,two,0,1,0.3,0.5,97.29030020420045,LR,full_data,0,11,0.20329980798859482,0.1920974706166269,378,1,1
1,two,0.5,1,0.3,0.5,97.29030020420045,LR,full_data,0,7,0.17464100632447638,0.1920974706166269,400,1,1
1,two,0.5,0.25,0.2,0.4,97.29030020420045,LR,full_data,0,7.25,0.1844641771732095,0.1920974706166269,889,1,1
1,two,0,1,0.2,0.4,97.29030020420045,LR,full_data,0,25,0.19614175896260033,0.1920974706166269,871,1,1
1,two,0.5,1,0.2,0.4,97.29030020420045,LR,full_data,0,20,0.21725358098610892,0.1920974706166269,877,1,1
1,two,0.5,0.25,0.1,0.0,97.29030020420045,LR,full_data,0,11.75,0.1924226699672904,0.1920974706166269,2271,0,0
1,two,0,1,0.1,0.0,97.29030020420045,LR,full_data,0,45,0.19093036027856541,0.1920974706166269,2224,0,0
1,two,0.5,1,0.1,0.0,97.29030020420045,LR,full_data,0,60,0.186042488086343,0.1920974706166269,2277,0,0
1,two,0.5,0.25,0.05,0.0,97.29030020420045,LR,full_data,0,14.0,0.18869054335167174,0.1920974706166269,2242,0,0
1,two,0,1,0.05,0.0,97.29030020420045,LR,full_data,0,59,0.19098690509518768,0.1920974706166269,2216,0,0
1,two,0.5,1,0.05,0.0,97.29030020420045,LR,full_data,0,59,0.1891760342101944,0.1920974706166269,2282,0,0
1,two,0.5,0.25,0.01,0.0,97.29030020420045,LR,full_data,0,10.75,0.1850797894506837,0.1920974706166269,2223,0,0
1,two,0,1,0.01,0.0,97.29030020420045,LR,full_data,0,68,0.19572170900031555,0.1920974706166269,2239,0,0
1,two,0.5,1,0.01,0.0,97.29030020420045,LR,full_data,0,63,0.19117310570782675,0.1920974706166269,2244,0,0
2,two,0.5,0.25,0.3,0.5,97.29030020420045,LR,full_data,0,3.25,0.15848366695614274,0.17109238199695975,383,1,1
2,two,0,1,0.3,0.5,97.29030020420045,LR,full_data,0,5,0.16785854057330196,0.17109238199695975,393,1,1
2,two,0.5,1,0.3,0.5,97.29030020420045,LR,full_data,0,9,0.15869400571603803,0.17109238199695975,388,1,1
2,two,0.5,0.25,0.2,0.4,97.29030020420045,LR,full_data,0,5.0,0.18428190690607033,0.17109238199695975,874,1,1
2,two,0,1,0.2,0.4,97.29030020420045,LR,full_data,0,17,0.1840335168643351,0.17109238199695975,882,1,1
2,two,0.5,1,0.2,0.4,97.29030020420045,LR,full_data,0,22,0.1953501193792775,0.17109238199695975,870,1,1
2,two,0.5,0.25,0.1,0.0,97.29030020420045,LR,full_data,0,12.0,0.1588899904756938,0.17109238199695975,2255,0,0
2,two,0,1,0.1,0.0,97.29030020420045,LR,full_data,0,45,0.18540017510552248,0.17109238199695975,2280,0,0
2,two,0.5,1,0.1,0.0,97.29030020420045,LR,full_data,0,62,0.1747888251927573,0.17109238199695975,2269,0,0
2,two,0.5,0.25,0.05,0.0,97.29030020420045,LR,full_data,0,10.25,0.1884487627274064,0.17109238199695975,2252,0,0
2,two,0,1,0.05,0.0,97.29030020420045,LR,full_data,0,44,0.1852421767432555,0.17109238199695975,2237,0,0
2,two,0.5,1,0.05,0.0,97.29030020420045,LR,full_data,0,53,0.1803787784433864,0.17109238199695975,2271,0,0
2,two,0.5,0.25,0.01,0.0,97.29030020420045,LR,full_data,0,12.75,0.180329920993625,0.17109238199695975,2243,0,0
2,two,0,1,0.01,0.0,97.29030020420045,LR,full_data,0,54,0.18279852601403312,0.17109238199695975,2263,0,0
2,two,0.5,1,0.01,0.0,97.29030020420045,LR,full_data,0,44,0.1765069721038297,0.17109238199695975,2271,0,0
3,two,0.5,0.25,0.3,0.5,97.29030020420045,LR,full_data,0,1.25,0.1906374600301226,0.18139468940514042,393,1,1
3,two,0,1,0.3,0.5,97.29030020420045,LR,full_data,0,16,0.20259875723890824,0.18139468940514042,386,1,1
3,two,0.5,1,0.3,0.5,97.29030020420045,LR,full_data,0,12,0.17134967047641253,0.18139468940514042,381,1,1
3,two,0.5,0.25,0.2,0.4,97.29030020420045,LR,full_data,0,4.25,0.19372985706059714,0.18139468940514042,886,1,1
3,two,0,1,0.2,0.4,97.29030020420045,LR,full_data,0,20,0.20596652234392443,0.18139468940514042,888,1,1
3,two,0.5,1,0.2,0.4,97.29030020420045,LR,full_data,0,17,0.16993046772168552,0.18139468940514042,863,1,1
3,two,0.5,0.25,0.1,0.0,97.29030020420045,LR,full_data,0,13.0,0.18700080726728036,0.18139468940514042,2242,0,0
