run,algo_name,sample_cost_fixed,label_cost_fixed,eps,thresh,tau_prime,f_0,policy,sample_cost,label_cost,eo_diff_est,eo_diff_true,num_samples,true_fair,pred_fair
1,two,0.5,0.25,0.3,0.5,97.29030020420045,LR,full_data,41.5,13.0,0.3198025879011125,0.2319623971797885,407,1,1
1,two,0,1,0.3,0.5,97.29030020420045,LR,full_data,0,39,0.20763104136002097,0.2319623971797885,389,1,1
1,two,0.5,1,0.3,0.5,97.29030020420045,LR,full_data,27.5,39,0.21769556717038152,0.2319623971797885,387,1,1
1,two,0.5,0.25,0.2,0.4,97.29030020420045,LR,full_data,33.0,27.5,0.3054006169439263,0.2319623971797885,893,1,1
1,two,0,1,0.2,0.4,97.29030020420045,LR,full_data,0,104,0.30901247057490344,0.2319623971797885,884,1,1
1,two,0.5,1,0.2,0.4,97.29030020420045,LR,full_data,41.5,109,0.16462574762000226,0.2319623971797885,904,1,1
1,two,0.5,0.25,0.1,0.0,97.29030020420045,LR,full_data,42.0,76.0,0.2836948352602834,0.2319623971797885,2283,0,0
1,two,0,1,0.1,0.0,97.29030020420045,LR,full_data,0,260,0.2628344725809555,0.2319623971797885,2286,0,0
1,two,0.5,1,0.1,0.0,97.29030020420045,LR,full_data,39.5,274,0.2257679180936939,0.2319623971797885,2295,0,0
1,two,0.5,0.25,0.05,0.0,97.29030020420045,LR,full_data,42.0,64.75,0.22602720036764046,0.2319623971797885,2269,0,0
1,two,0,1,0.05,0.0,97.29030020420045,LR,full_data,0,287,0.26436069877772783,0.2319623971797885,2292,0,0
1,two,0.5,1,0.05,0.0,97.29030020420045,LR,full_data,41.0,280,0.2538777502158881,0.2319623971797885,2247,0,0
1,two,0.5,0.25,0.01,0.0,97.29030020420045,LR,full_data,36.5,78.25,0.28325532206957094,0.2319623971797885,2279,0,0
1,two,0,1,0.01,0.0,97.29030020420045,LR,full_data,0,270,0.24586473659873487,0.2319623971797885,2268,0,0
1,two,0.5,1,0.01,0.0,97.29030020420045,LR,full_data,30.0,249,0.32537406748157094,0.2319623971797885,2285,0,0
2,two,0.5,0.25,0.3,0.5,97.29030020420045,LR,full_data,36.5,11.75,0.1877243462876239,0.14897435897435907,416,1,1
2,two,0,1,0.3,0.5,97.29030020420045,LR,full_data,0,43,0.21271045049288717,0.14897435897435907,396,1,1
2,two,0.5,1,0.3,0.5,97.29030020420045,LR,full_data,37.0,51,0.3421316816546759,0.14897435897435907,397,1,1
2,two,0.5,0.25,0.2,0.4,97.29030020420045,LR,full_data,33.5,25.0,0.23193887870434915,0.14897435897435907,885,1,1
2,two,0,1,0.2,0.4,97.29030020420045,LR,full_data,0,121,0.25553433756708865,0.14897435897435907,894,1,1
2,two,0.5,1,0.2,0.4,97.29030020420045,LR,full_data,35.0,101,0.3277733441454237,0.14897435897435907,887,1,1
2,two,0.5,0.25,0.1,0.0,97.29030020420045,LR,full_data,42.0,64.0,0.2745205067834563,0.14897435897435907,2286,0,0
