run,algo_name,sample_cost_fixed,label_cost_fixed,eps,thresh,tau_prime,f_0,policy,sample_cost,label_cost,eo_diff_est,eo_diff_true,num_samples,true_fair,pred_fair
1,two,0.5,0.25,0.3,0.5,97.29030020420045,LR,full_data,40.5,3.5,0.00959677597193942,0.06926024167403477,396,1,1
1,two,0,1,0.3,0.5,97.29030020420045,LR,full_data,0,15,0.025263861229026574,0.06926024167403477,402,1,1
1,two,0.5,1,0.3,0.5,97.29030020420045,LR,full_data,43.0,26,0.006503483882327073,0.06926024167403477,393,1,1
1,two,0.5,0.25,0.2,0.4,97.29030020420045,LR,full_data,39.0,11.75,0.0057482482608956185,0.06926024167403477,865,1,1
1,two,0,1,0.2,0.4,97.29030020420045,LR,full_data,0,44,0.013362130490617519,0.06926024167403477,861,1,1
1,two,0.5,1,0.2,0.4,97.29030020420045,LR,full_data,31.5,61,0.004430158120203975,0.06926024167403477,883,1,1
