run,algo_name,sample_cost_fixed,label_cost_fixed,eps,thresh,tau_prime,f_0,policy,sample_cost,label_cost,eo_diff_est,eo_diff_true,num_samples,true_fair,pred_fair
1,two,0.5,0.25,0.3,0.5,97.29030020420045,LR,full_data,76.0,13.25,0.1049408067344616,0.15150802976889932,385,1,1
1,two,0,1,0.3,0.5,97.29030020420045,LR,full_data,0,55,0.06551483615604059,0.15150802976889932,394,1,1
1,two,0.5,1,0.3,0.5,97.29030020420045,LR,full_data,75.5,49,0.04634460048898803,0.15150802976889932,381,1,1
1,two,0.5,0.25,0.2,0.4,97.29030020420045,LR,full_data,71.5,29.75,0.027953706277783597,0.15150802976889932,889,1,1
1,two,0,1,0.2,0.4,97.29030020420045,LR,full_data,0,124,0.036626835634671395,0.15150802976889932,882,1,1
1,two,0.5,1,0.2,0.4,97.29030020420045,LR,full_data,65.0,135,0.10167117783169233,0.15150802976889932,886,1,1
1,two,0.5,0.25,0.1,0.0,97.29030020420045,LR,full_data,70.0,79.75,0.05877071830770175,0.15150802976889932,2246,0,0
1,two,0,1,0.1,0.0,97.29030020420045,LR,full_data,0,316,0.05117657491643668,0.15150802976889932,2298,0,0
1,two,0.5,1,0.1,0.0,97.29030020420045,LR,full_data,65.0,332,0.06513727476949827,0.15150802976889932,2267,0,0
1,two,0.5,0.25,0.05,0.0,97.29030020420045,LR,full_data,74.5,78.25,0.05902963107477599,0.15150802976889932,2250,0,0
1,two,0,1,0.05,0.0,97.29030020420045,LR,full_data,0,304,0.07648432413393336,0.15150802976889932,2273,0,0
1,two,0.5,1,0.05,0.0,97.29030020420045,LR,full_data,58.0,317,0.11495341390143277,0.15150802976889932,2273,0,0
1,two,0.5,0.25,0.01,0.0,97.29030020420045,LR,full_data,68.0,80.25,0.04871567754292794,0.15150802976889932,2273,0,0
1,two,0,1,0.01,0.0,97.29030020420045,LR,full_data,0,326,0.055432286197029224,0.15150802976889932,2298,0,0
1,two,0.5,1,0.01,0.0,97.29030020420045,LR,full_data,61.5,307,0.09314168507926524,0.15150802976889932,2273,0,0
2,two,0.5,0.25,0.3,0.5,97.29030020420045,LR,full_data,73.5,13.5,0.12500298844157431,0.23332227016262863,395,1,1
2,two,0,1,0.3,0.5,97.29030020420045,LR,full_data,0,48,0.04315761381083194,0.23332227016262863,400,1,1
2,two,0.5,1,0.3,0.5,97.29030020420045,LR,full_data,66.5,60,0.047070903173794476,0.23332227016262863,384,1,1
2,two,0.5,0.25,0.2,0.4,97.29030020420045,LR,full_data,76.5,31.25,0.0419134936660136,0.23332227016262863,890,1,1
2,two,0,1,0.2,0.4,97.29030020420045,LR,full_data,0,150,0.04836341978348957,0.23332227016262863,908,1,1
2,two,0.5,1,0.2,0.4,97.29030020420045,LR,full_data,72.0,115,0.02356172197613493,0.23332227016262863,885,1,1
2,two,0.5,0.25,0.1,0.0,97.29030020420045,LR,full_data,65.5,81.0,0.10085955287916959,0.23332227016262863,2266,0,0
2,two,0,1,0.1,0.0,97.29030020420045,LR,full_data,0,305,0.07952483906704055,0.23332227016262863,2263,0,0
2,two,0.5,1,0.1,0.0,97.29030020420045,LR,full_data,64.5,289,0.05462927402976525,0.23332227016262863,2282,0,0
2,two,0.5,0.25,0.05,0.0,97.29030020420045,LR,full_data,63.0,75.75,0.007768169775722256,0.23332227016262863,2322,0,1
2,two,0,1,0.05,0.0,97.29030020420045,LR,full_data,0,306,0.01904690000472009,0.23332227016262863,2272,0,1
2,two,0.5,1,0.05,0.0,97.29030020420045,LR,full_data,61.0,341,0.06365124929346166,0.23332227016262863,2299,0,0
2,two,0.5,0.25,0.01,0.0,97.29030020420045,LR,full_data,53.0,88.25,0.060851671776500416,0.23332227016262863,2286,0,0
2,two,0,1,0.01,0.0,97.29030020420045,LR,full_data,0,323,0.06605822447848864,0.23332227016262863,2277,0,0
2,two,0.5,1,0.01,0.0,97.29030020420045,LR,full_data,59.0,277,0.029843289673082807,0.23332227016262863,2284,0,0
3,two,0.5,0.25,0.3,0.5,97.29030020420045,LR,full_data,73.5,14.5,0.13357462032334333,0.1983300690650449,397,1,1
3,two,0,1,0.3,0.5,97.29030020420045,LR,full_data,0,43,0.028583092986158465,0.1983300690650449,400,1,1
3,two,0.5,1,0.3,0.5,97.29030020420045,LR,full_data,67.0,54,0.05748866493462568,0.1983300690650449,405,1,1
3,two,0.5,0.25,0.2,0.4,97.29030020420045,LR,full_data,59.5,30.5,0.04075578259920354,0.1983300690650449,904,1,1
3,two,0,1,0.2,0.4,97.29030020420045,LR,full_data,0,137,0.1045693769876983,0.1983300690650449,900,1,1
3,two,0.5,1,0.2,0.4,97.29030020420045,LR,full_data,61.0,125,0.00785029707470597,0.1983300690650449,903,1,1
3,two,0.5,0.25,0.1,0.0,97.29030020420045,LR,full_data,62.0,78.5,0.03609148617071767,0.1983300690650449,2289,0,1
3,two,0,1,0.1,0.0,97.29030020420045,LR,full_data,0,347,0.04887867047247463,0.1983300690650449,2293,0,1
3,two,0.5,1,0.1,0.0,97.29030020420045,LR,full_data,64.0,323,0.05132773380356104,0.1983300690650449,2273,0,0
3,two,0.5,0.25,0.05,0.0,97.29030020420045,LR,full_data,71.0,82.0,0.038943853440970067,0.1983300690650449,2263,0,0
3,two,0,1,0.05,0.0,97.29030020420045,LR,full_data,0,308,0.07927833565876174,0.1983300690650449,2269,0,0
3,two,0.5,1,0.05,0.0,97.29030020420045,LR,full_data,64.0,301,0.06862416074151312,0.1983300690650449,2279,0,0
3,two,0.5,0.25,0.01,0.0,97.29030020420045,LR,full_data,66.5,78.75,0.03225390867519251,0.1983300690650449,2282,0,0
3,two,0,1,0.01,0.0,97.29030020420045,LR,full_data,0,307,0.051654087733548626,0.1983300690650449,2262,0,0
3,two,0.5,1,0.01,0.0,97.29030020420045,LR,full_data,65.0,315,0.02756787469471733,0.1983300690650449,2292,0,0
4,two,0.5,0.25,0.3,0.5,97.29030020420045,LR,full_data,66.5,14.0,0.06921901212690895,0.2103883495145632,391,1,1
4,two,0,1,0.3,0.5,97.29030020420045,LR,full_data,0,63,0.0813569032145679,0.2103883495145632,399,1,1
4,two,0.5,1,0.3,0.5,97.29030020420045,LR,full_data,70.5,56,0.09579344994845018,0.2103883495145632,398,1,1
4,two,0.5,0.25,0.2,0.4,97.29030020420045,LR,full_data,66.5,36.75,0.04202025267253784,0.2103883495145632,905,1,1
4,two,0,1,0.2,0.4,97.29030020420045,LR,full_data,0,117,0.07544908117063609,0.2103883495145632,890,1,1
4,two,0.5,1,0.2,0.4,97.29030020420045,LR,full_data,65.5,112,0.04977454353159938,0.2103883495145632,877,1,1
4,two,0.5,0.25,0.1,0.0,97.29030020420045,LR,full_data,60.5,75.0,0.06792751900681371,0.2103883495145632,2269,0,0
4,two,0,1,0.1,0.0,97.29030020420045,LR,full_data,0,326,0.0299643590241786,0.2103883495145632,2273,0,1
4,two,0.5,1,0.1,0.0,97.29030020420045,LR,full_data,67.5,321,0.09369240242555521,0.2103883495145632,2274,0,0
4,two,0.5,0.25,0.05,0.0,97.29030020420045,LR,full_data,69.5,75.0,0.06122829307710942,0.2103883495145632,2270,0,0
4,two,0,1,0.05,0.0,97.29030020420045,LR,full_data,0,316,0.047045452111596386,0.2103883495145632,2275,0,0
4,two,0.5,1,0.05,0.0,97.29030020420045,LR,full_data,63.5,311,0.08400928817154174,0.2103883495145632,2301,0,0
4,two,0.5,0.25,0.01,0.0,97.29030020420045,LR,full_data,54.0,83.25,0.062224096138859375,0.2103883495145632,2256,0,0
4,two,0,1,0.01,0.0,97.29030020420045,LR,full_data,0,354,0.0629300924902243,0.2103883495145632,2287,0,0
4,two,0.5,1,0.01,0.0,97.29030020420045,LR,full_data,66.0,344,0.03965864103836736,0.2103883495145632,2297,0,0
5,two,0.5,0.25,0.3,0.5,97.29030020420045,LR,full_data,72.5,10.75,0.0839193400034931,0.23050592753381205,392,1,1
5,two,0,1,0.3,0.5,97.29030020420045,LR,full_data,0,55,0.030262273611110446,0.23050592753381205,387,1,1
5,two,0.5,1,0.3,0.5,97.29030020420045,LR,full_data,66.0,61,0.2033170012603307,0.23050592753381205,376,1,1
5,two,0.5,0.25,0.2,0.4,97.29030020420045,LR,full_data,67.0,27.75,0.11115105217672994,0.23050592753381205,872,1,1
5,two,0,1,0.2,0.4,97.29030020420045,LR,full_data,0,118,0.21066698165339404,0.23050592753381205,874,1,1
5,two,0.5,1,0.2,0.4,97.29030020420045,LR,full_data,68.5,122,0.175899333625404,0.23050592753381205,895,1,1
5,two,0.5,0.25,0.1,0.0,97.29030020420045,LR,full_data,59.5,87.25,0.08439513382630459,0.23050592753381205,2252,0,0
5,two,0,1,0.1,0.0,97.29030020420045,LR,full_data,0,296,0.09735952261537184,0.23050592753381205,2256,0,0
