run,algo_name,sample_cost_fixed,label_cost_fixed,eps,thresh,tau_prime,f_0,policy,sample_cost,label_cost,eo_diff_est,eo_diff_true,num_samples,true_fair,pred_fair
1,two,0.5,0.25,0.3,0.5,97.29030020420045,LR,full_data,108.5,33.75,0.06647787983731435,0.07020571622379634,393,1,1
1,two,0,1,0.3,0.5,97.29030020420045,LR,full_data,0,129,0.09154616801073434,0.07020571622379634,378,1,1
1,two,0.5,1,0.3,0.5,97.29030020420045,LR,full_data,98.5,114,0.06637659653091704,0.07020571622379634,400,1,1
1,two,0.5,0.25,0.2,0.4,97.29030020420045,LR,full_data,92.5,65.0,0.07457178201644465,0.07020571622379634,889,1,1
1,two,0,1,0.2,0.4,97.29030020420045,LR,full_data,0,282,0.08467051614688775,0.07020571622379634,871,1,1
1,two,0.5,1,0.2,0.4,97.29030020420045,LR,full_data,94.0,245,0.100137414369741,0.07020571622379634,877,1,1
1,two,0.5,0.25,0.1,0.0,97.29030020420045,LR,full_data,90.0,168.5,0.08094364822756173,0.07020571622379634,2271,1,0
1,two,0,1,0.1,0.0,97.29030020420045,LR,full_data,0,674,0.08114392852779811,0.07020571622379634,2224,1,0
1,two,0.5,1,0.1,0.0,97.29030020420045,LR,full_data,106.5,720,0.07596907213443688,0.07020571622379634,2277,1,0
1,two,0.5,0.25,0.05,0.0,97.29030020420045,LR,full_data,100.0,173.75,0.07894973925504017,0.07020571622379634,2242,0,0
1,two,0,1,0.05,0.0,97.29030020420045,LR,full_data,0,686,0.0814119271486562,0.07020571622379634,2216,0,0
1,two,0.5,1,0.05,0.0,97.29030020420045,LR,full_data,94.0,728,0.0781883615601412,0.07020571622379634,2282,0,0
