run,algo_name,sample_cost_fixed,label_cost_fixed,eps,thresh,tau_prime,f_0,policy,sample_cost,label_cost,eo_diff_est,eo_diff_true,num_samples,true_fair,pred_fair
1,two,0.5,0.25,0.3,0.5,97.29030020420045,LR,full_data,71.0,22.5,0.48097814887730156,0.42884990253411315,382,1,1
1,two,0,1,0.3,0.5,97.29030020420045,LR,full_data,0,82,0.4284258920908785,0.42884990253411315,396,1,1
1,two,0.5,1,0.3,0.5,97.29030020420045,LR,full_data,72.0,81,0.3384809241979786,0.42884990253411315,393,1,1
1,two,0.5,0.25,0.2,0.4,97.29030020420045,LR,full_data,65.5,52.0,0.4539115262024966,0.42884990253411315,893,1,1
1,two,0,1,0.2,0.4,97.29030020420045,LR,full_data,0,174,0.4115476432138464,0.42884990253411315,869,1,1
1,two,0.5,1,0.2,0.4,97.29030020420045,LR,full_data,69.5,191,0.38314925564788216,0.42884990253411315,865,1,1
1,two,0.5,0.25,0.1,0.0,97.29030020420045,LR,full_data,77.5,120.5,0.4028041816433236,0.42884990253411315,2251,0,0
1,two,0,1,0.1,0.0,97.29030020420045,LR,full_data,0,442,0.4182929703692566,0.42884990253411315,2261,0,0
1,two,0.5,1,0.1,0.0,97.29030020420045,LR,full_data,75.0,491,0.43320857962379644,0.42884990253411315,2253,0,0
1,two,0.5,0.25,0.05,0.0,97.29030020420045,LR,full_data,77.5,123.0,0.38622089783197816,0.42884990253411315,2278,0,0
1,two,0,1,0.05,0.0,97.29030020420045,LR,full_data,0,486,0.38464415605831026,0.42884990253411315,2266,0,0
1,two,0.5,1,0.05,0.0,97.29030020420045,LR,full_data,74.0,500,0.3939698411806309,0.42884990253411315,2258,0,0
1,two,0.5,0.25,0.01,0.0,97.29030020420045,LR,full_data,71.5,121.25,0.4357642198953148,0.42884990253411315,2240,0,0
1,two,0,1,0.01,0.0,97.29030020420045,LR,full_data,0,470,0.3971434395467047,0.42884990253411315,2264,0,0
1,two,0.5,1,0.01,0.0,97.29030020420045,LR,full_data,70.0,472,0.39160599664439205,0.42884990253411315,2241,0,0
2,two,0.5,0.25,0.3,0.5,97.29030020420045,LR,full_data,65.0,23.75,0.34396151266045405,0.2831858407079646,395,1,1
2,two,0,1,0.3,0.5,97.29030020420045,LR,full_data,0,69,0.3515568215053356,0.2831858407079646,385,1,1
2,two,0.5,1,0.3,0.5,97.29030020420045,LR,full_data,61.0,82,0.4032149037812462,0.2831858407079646,381,1,1
2,two,0.5,0.25,0.2,0.4,97.29030020420045,LR,full_data,68.5,43.25,0.38700553653697034,0.2831858407079646,869,1,1
2,two,0,1,0.2,0.4,97.29030020420045,LR,full_data,0,189,0.3887323316189883,0.2831858407079646,876,1,1
2,two,0.5,1,0.2,0.4,97.29030020420045,LR,full_data,70.5,205,0.3456581702748148,0.2831858407079646,888,1,1
2,two,0.5,0.25,0.1,0.0,97.29030020420045,LR,full_data,77.5,105.5,0.42157041562274333,0.2831858407079646,2249,0,0
2,two,0,1,0.1,0.0,97.29030020420045,LR,full_data,0,462,0.3809052896936406,0.2831858407079646,2273,0,0
2,two,0.5,1,0.1,0.0,97.29030020420045,LR,full_data,73.5,459,0.3638295595121087,0.2831858407079646,2242,0,0
2,two,0.5,0.25,0.05,0.0,97.29030020420045,LR,full_data,73.0,116.0,0.40452553663747587,0.2831858407079646,2281,0,0
2,two,0,1,0.05,0.0,97.29030020420045,LR,full_data,0,493,0.34624107152168193,0.2831858407079646,2261,0,0
2,two,0.5,1,0.05,0.0,97.29030020420045,LR,full_data,78.0,437,0.41540247582573164,0.2831858407079646,2265,0,0
2,two,0.5,0.25,0.01,0.0,97.29030020420045,LR,full_data,79.0,118.75,0.3915657847740564,0.2831858407079646,2209,0,0
2,two,0,1,0.01,0.0,97.29030020420045,LR,full_data,0,478,0.4099008703453616,0.2831858407079646,2245,0,0
2,two,0.5,1,0.01,0.0,97.29030020420045,LR,full_data,69.5,487,0.3901337300133744,0.2831858407079646,2220,0,0
3,two,0.5,0.25,0.3,0.5,97.29030020420045,LR,full_data,73.5,20.25,0.42822039238237036,0.3867547018807523,390,1,1
3,two,0,1,0.3,0.5,97.29030020420045,LR,full_data,0,81,0.3588275459545419,0.3867547018807523,386,1,1
