run,algo_name,sample_cost_fixed,label_cost_fixed,eps,thresh,tau_prime,f_0,policy,sample_cost,label_cost,eo_diff_est,eo_diff_true,num_samples,true_fair,pred_fair
1,two,0.5,0.25,0.3,0.5,97.29030020420045,LR,full_data,88.5,15.75,0.05278593691417233,0.093380509829596,384,1,1
1,two,0,1,0.3,0.5,97.29030020420045,LR,full_data,0,59,0.03516198651152225,0.093380509829596,388,1,1
1,two,0.5,1,0.3,0.5,97.29030020420045,LR,full_data,93.0,68,0.05188324503952946,0.093380509829596,372,1,1
1,two,0.5,0.25,0.2,0.4,97.29030020420045,LR,full_data,76.5,32.0,0.03861513488076529,0.093380509829596,877,1,1
1,two,0,1,0.2,0.4,97.29030020420045,LR,full_data,0,141,0.028394199302563483,0.093380509829596,889,1,1
1,two,0.5,1,0.2,0.4,97.29030020420045,LR,full_data,79.5,160,0.052427728357737235,0.093380509829596,893,1,1
1,two,0.5,0.25,0.1,0.0,97.29030020420045,LR,full_data,79.5,94.25,0.03459766993306146,0.093380509829596,2262,1,1
1,two,0,1,0.1,0.0,97.29030020420045,LR,full_data,0,377,0.03386906294718728,0.093380509829596,2206,1,1
1,two,0.5,1,0.1,0.0,97.29030020420045,LR,full_data,81.5,347,0.04488922313727273,0.093380509829596,2219,1,1
1,two,0.5,0.25,0.05,0.0,97.29030020420045,LR,full_data,85.0,95.25,0.03041190494544177,0.093380509829596,2258,0,0
1,two,0,1,0.05,0.0,97.29030020420045,LR,full_data,0,369,0.04525352663020976,0.093380509829596,2247,0,0
1,two,0.5,1,0.05,0.0,97.29030020420045,LR,full_data,84.0,361,0.03786338370670794,0.093380509829596,2235,0,0
1,two,0.5,0.25,0.01,0.0,97.29030020420045,LR,full_data,75.0,92.25,0.04972553007656566,0.093380509829596,2273,0,0
1,two,0,1,0.01,0.0,97.29030020420045,LR,full_data,0,377,0.04525352663020976,0.093380509829596,2247,0,0
1,two,0.5,1,0.01,0.0,97.29030020420045,LR,full_data,88.0,379,0.05017719108533414,0.093380509829596,2268,0,0
2,two,0.5,0.25,0.3,0.5,97.29030020420045,LR,full_data,86.0,13.5,0.05135738009599289,0.030828082808280824,390,1,1
2,two,0,1,0.3,0.5,97.29030020420045,LR,full_data,0,63,0.09066935756037198,0.030828082808280824,395,1,1
